gene,correlation,p_value
ENSG00000186185.13,0.20522406620858108,0.00021388358665036823
ENSG00000224463.1,0.20520618849320515,0.0002141616235873423
ENSG00000279211.1,0.20518958143797564,0.00021442020162358425
ENSG00000258672.1,0.2051733880094396,0.00021467262028542202
ENSG00000085840.12,0.2049677510720036,0.000217902280489981
ENSG00000225173.1,0.20488348231179887,0.00021923884515913874
ENSG00000188783.5,0.20478884224296584,0.00022074903758159884
ENSG00000187951.10,0.20478831325820734,0.00022075750595873034
ENSG00000265737.1,0.20447938588418407,0.00022575522846044708
ENSG00000225539.5,0.20444387692814098,0.00022633640483218727
ENSG00000236940.1,0.20443731424819006,0.00022644396936694048
ENSG00000227426.1,0.20438786150829968,0.0002272560535224712
ENSG00000229443.1,0.2043587290507527,0.0002277357223989088
ENSG00000236111.5,0.204220696389109,0.00023002132824014062
ENSG00000249992.1,0.20420141327881933,0.00023034232691705568
ENSG00000251144.1,0.20415142733469593,0.00023117637331896378
ENSG00000228935.1,0.2040947975696982,0.00023212468376169606
ENSG00000188828.11,0.20407257126222383,0.0002324978728531022
ENSG00000255394.4,0.20384238003749322,0.00023639597537243077
ENSG00000143256.4,0.20368346518499428,0.00023912259091736054
ENSG00000179142.2,0.20352237052700853,0.0002419165596668922
ENSG00000267638.1,0.2035147547258043,0.0002420493970317815
ENSG00000134470.19,0.20350917650930644,0.00024214673736741823
ENSG00000137804.12,0.2034840306450104,0.0002425859886868019
ENSG00000279815.1,0.20335766871033276,0.00024480458077385695
ENSG00000197930.12,0.20332183220149092,0.000245437217658096
ENSG00000104723.20,0.2032952568965431,0.00024590734792208905
ENSG00000143476.17,0.20322818028903827,0.0002470977078934273
ENSG00000256756.1,0.2031520792913234,0.0002484547299238003
ENSG00000168542.12,0.20309922528503782,0.0002494013053851588
ENSG00000162873.14,0.20294491059133243,0.0002521842637281229
ENSG00000264970.1,0.20269467908317151,0.0002567587020354634
ENSG00000117399.13,0.20268361104407634,0.00025696281238501555
ENSG00000261554.1,0.20250167523110746,0.00026033974566690827
ENSG00000258712.2,0.20238276673970063,0.00026256915079293525
ENSG00000280002.1,0.202377837601099,0.00026266195021259114
ENSG00000264655.1,0.20217771430515855,0.0002664555596241385
ENSG00000197747.8,0.20215137453430662,0.00026695865556348916
ENSG00000145879.10,0.20207175276664124,0.00026848484430239334
ENSG00000149090.11,0.20183225618354414,0.00027312472016632124
ENSG00000185182.14,0.20165117651522532,0.00027668239862301816
ENSG00000205913.6,0.20162812750190878,0.00027713833175730296
ENSG00000257126.5,0.20153166521425636,0.0002790540686532849
ENSG00000234587.1,0.20150754831631928,0.0002795349554302379
ENSG00000260289.1,0.2014532458460941,0.0002806205680671059
ENSG00000232717.1,0.2013908754118831,0.0002818723263782133
ENSG00000268335.1,0.20133715190890358,0.0002829547154871899
ENSG00000186288.5,0.20133254670674172,0.00028304767849730747
ENSG00000229593.1,0.2013236718705803,0.0002832269109036857
ENSG00000249881.1,0.20122883211564294,0.00028514887431682975
ENSG00000141985.9,0.20122022720403265,0.0002853238565607639
ENSG00000268922.1,0.20121005357879174,0.0002855308680192398
ENSG00000259324.1,0.201159943134244,0.00028655255350863793
ENSG00000085999.11,0.2011136657708154,0.00028749911432717114
ENSG00000197651.4,0.2010364303962734,0.00028908538880998834
ENSG00000279403.1,0.2010327980013473,0.0002891601921588286
ENSG00000168515.3,0.20100289015040446,0.0002897767827892669
ENSG00000217825.2,0.20081255895801414,0.000293729530959843
ENSG00000173207.12,0.20075464435836785,0.0002949422248225858
ENSG00000117650.12,0.2007442426642821,0.00029516052331602353
ENSG00000167414.4,0.20065147931641658,0.00029711400329098274
ENSG00000230867.1,0.20057015884761015,0.00029883641759860237
ENSG00000104889.4,0.20053851029787387,0.0002995092646154965
ENSG00000239354.1,0.2004804888613485,0.0003007464671742574
ENSG00000257434.1,0.20042838566025126,0.0003018615319238613
ENSG00000217555.12,0.20038378036564466,0.0003028191936852534
ENSG00000203926.4,0.20026342605963315,0.00030541731005549635
ENSG00000226372.2,0.20009911389734628,0.0003089979075381505
ENSG00000228221.5,0.2000187959388885,0.0003107623496945051
ENSG00000139354.10,0.19984116313825395,0.00031469802122024656
ENSG00000258573.5,0.19979740436495413,0.00031567465432968776
ENSG00000241026.1,0.19970469374731836,0.0003177531592644854
ENSG00000232843.2,0.19970187437130588,0.00031781656695199084
ENSG00000230960.1,0.19968128708494187,0.0003182799318908121
ENSG00000102385.12,0.19964042095578144,0.0003192015848049717
ENSG00000230090.5,0.19954786027923774,0.00032129830509319547
ENSG00000235778.1,0.19932241107509102,0.00032645907199035717
ENSG00000264334.1,0.19929091918775702,0.0003271860693262632
ENSG00000249006.1,0.19898210916536785,0.0003343953495774185
ENSG00000131264.3,0.19889460677445703,0.00033646486161967114
ENSG00000259786.6,0.1987860038741128,0.00033905000805759086
ENSG00000185037.9,0.19876860463464363,0.00033946588848921493
ENSG00000273777.4,0.198762538554599,0.00033961099289907265
ENSG00000271028.1,0.19868484013232596,0.00034147470226597576
ENSG00000151655.17,0.19847459465402786,0.0003465656023540407
ENSG00000251296.1,0.1984056706636704,0.00034824985303189655
ENSG00000100036.12,0.19837908639387955,0.000348901509468
ENSG00000228451.3,0.19837315873187988,0.0003490469681026372
ENSG00000119969.14,0.19836026598227616,0.0003493635376628222
ENSG00000138180.15,0.19828792502452391,0.00035114476598398675
ENSG00000142731.10,0.19826885671833586,0.00035161568468517255
ENSG00000250049.5,0.19824675026989602,0.0003521623704294174
ENSG00000226699.1,0.19819173470129123,0.0003535263253184047
ENSG00000075043.17,0.19818096914349598,0.00035379380137365237
ENSG00000221977.1,0.19816536261359496,0.0003541818884689227
ENSG00000279475.1,0.19802160369592675,0.00035777541979158686
ENSG00000262152.6,0.19798733222637924,0.0003586370960543667
ENSG00000182379.9,0.19790933701379604,0.0003606053088903156
ENSG00000253614.1,0.1978606192827409,0.0003618397989151905
ENSG00000275919.1,0.1978353417877381,0.0003624818703410087
ENSG00000134438.9,0.19781061611858913,0.00036311095058807796
ENSG00000260073.2,0.1977437148497046,0.00036481817646929555
ENSG00000175063.16,0.19770583350688353,0.0003657881640279234
ENSG00000228879.1,0.19767507230795245,0.0003665775987105121
ENSG00000107833.10,0.197581418066492,0.0003689908501271798
ENSG00000156802.12,0.19756262771578442,0.0003694768106852108
ENSG00000230665.3,0.1975591109204974,0.00036956782902127823
ENSG00000244252.1,0.19752665847959228,0.00037040871718689193
ENSG00000232799.1,0.19740175876315402,0.0003736616824851554
ENSG00000066379.14,0.1972064072876509,0.00037880287576928426
ENSG00000256810.1,0.19685490674988088,0.00038821963248603846
ENSG00000065328.16,0.1968013548063396,0.0003896732644985985
ENSG00000242080.1,0.19677946008506156,0.00039026903883976707
ENSG00000221332.2,0.1967560651507344,0.0003909065714267451
ENSG00000240047.2,0.19667569562978743,0.0003931040983321644
ENSG00000223553.5,0.1965814153031044,0.0003956966273454074
ENSG00000265843.2,0.1965498932476044,0.0003965669643384235
ENSG00000279408.2,0.19653083681682648,0.00039709398331253155
ENSG00000234803.7,0.1964963193789808,0.00039805024590265495
ENSG00000122691.12,0.19646132248882447,0.0003990219769528604
ENSG00000176165.9,0.19638823851144285,0.0004010583592976041
ENSG00000171951.4,0.1962365996119764,0.00040531442616810633
ENSG00000165953.9,0.19617971564285966,0.0004069217977258511
ENSG00000229082.1,0.19612681666890142,0.0004084218813899281
ENSG00000125823.12,0.19607946905546147,0.0004097689006988624
ENSG00000135486.17,0.19603618268130293,0.00041100399222691024
ENSG00000068323.16,0.19592115449675715,0.0004143029327594134
ENSG00000077152.9,0.19591177774568444,0.00041457293458252925
ENSG00000177410.12,0.19579124818398605,0.00041805815626841695
ENSG00000224382.1,0.19574681848616546,0.00041934973657623773
ENSG00000231390.1,0.19569602281085713,0.0004208309207003329
ENSG00000236897.1,0.19568029549605312,0.0004212905085960566
ENSG00000276756.4,0.1956734206310551,0.0004214915542710384
ENSG00000274879.1,0.1956579338761756,0.00042194476917313203
ENSG00000256235.1,0.19546196250191486,0.00042771907281404165
ENSG00000183629.13,0.1954521757813723,0.000428009355189389
ENSG00000232783.5,0.19535609645459692,0.0004308688860371253
ENSG00000221366.2,0.19529187489842162,0.0004327901479825726
ENSG00000165480.15,0.19525353302720255,0.00043394098113426065
ENSG00000263571.1,0.19521244027086646,0.0004351775385690752
ENSG00000167123.18,0.19519260115386355,0.00043577570565177546
ENSG00000196115.12,0.19515121399053909,0.00043702602551584424
ENSG00000084636.17,0.19514082525642207,0.00043734039550797753
ENSG00000204979.7,0.19488326406923148,0.00044520186764322695
ENSG00000145681.10,0.19486641772562757,0.0004457206107786319
ENSG00000216859.1,0.19475714983910875,0.00044909891113950216
ENSG00000134013.15,0.19465015779988795,0.0004524298809272776
ENSG00000169607.12,0.1945285362331594,0.0004562441715380193
ENSG00000196611.4,0.19452531695370245,0.0004563455389999451
ENSG00000182798.10,0.19446489246175866,0.00045825204774900324
ENSG00000101890.4,0.19436838933399825,0.00046131225382476515
ENSG00000171872.4,0.19432186226909762,0.00046279444218315726
ENSG00000213337.8,0.1943164514522502,0.0004629670984992634
ENSG00000223368.2,0.1942998019577726,0.00046349875038182044
ENSG00000236485.1,0.19420283365974933,0.0004666064264910206
ENSG00000131097.6,0.1941179003635355,0.00046934428391912206
ENSG00000183196.8,0.19402625581510352,0.0004723152069983671
ENSG00000166923.10,0.1939408029162366,0.0004751011315283871
ENSG00000259663.2,0.1938122305679025,0.0004793215885640319
ENSG00000077522.12,0.19374782743186392,0.0004814487151330947
ENSG00000281467.1,0.19353123238598108,0.0004886669441175989
ENSG00000175664.9,0.19350318282733242,0.0004896090330377747
ENSG00000282306.1,0.19337149051329214,0.000494054706928578
ENSG00000225516.6,0.19324444753858075,0.0004983789046009065
ENSG00000251563.1,0.19321560820535932,0.0004993653961561505
ENSG00000274748.1,0.19320776442245285,0.0004996340174865935
ENSG00000280062.1,0.19318176288064415,0.0005005254359892623
ENSG00000259560.1,0.1931783664681525,0.000500641985115986
ENSG00000184321.1,0.19316222800254018,0.000501196126625401
ENSG00000226247.1,0.19309059975727322,0.00050366247942944
ENSG00000011478.11,0.19301979635933605,0.000506111494367371
ENSG00000271475.1,0.19301900220617768,0.0005061390258416673
ENSG00000235253.1,0.1930080155988587,0.000506520049017226
ENSG00000107554.15,0.19292387397437752,0.0005094469752249542
ENSG00000248783.1,0.19290297617751806,0.0005101763486295583
ENSG00000248846.2,0.19289877952069726,0.0005103229368103327
ENSG00000155495.8,0.19285573330078742,0.0005118287883437122
ENSG00000253877.5,0.19285336378482024,0.0005119117988166458
ENSG00000237480.1,0.19269172549997504,0.0005176039975609001
ENSG00000237665.1,0.19260480354441306,0.0005206892342489597
ENSG00000186825.5,0.1926018093179212,0.0005207958156279137
ENSG00000241852.9,0.1926002035653655,0.0005208529817382645
ENSG00000254818.1,0.19250578100633586,0.0005242247550870496
ENSG00000224578.4,0.19243261022105,0.0005268515516946469
ENSG00000113460.12,0.192414427177911,0.0005275062054911313
ENSG00000182463.15,0.19232367226386027,0.0005307849984752307
ENSG00000225166.1,0.19230452335935255,0.0005314792203326742
ENSG00000177233.2,0.1922205211405421,0.0005345345868107444
ENSG00000197265.8,0.19217296905458592,0.0005362713850143968
ENSG00000137404.14,0.19215160854693183,0.0005370532609218492
ENSG00000231918.1,0.19203752815370878,0.0005412469670947832
ENSG00000224595.1,0.1920150498994388,0.0005420768623452892
ENSG00000164362.18,0.19194692849981582,0.0005445991104013733
ENSG00000250204.1,0.1917174701512662,0.0005531752648652664
ENSG00000129514.5,0.19170938974514945,0.0005534795452049178
ENSG00000251273.1,0.19161443766864755,0.0005570667578794531
ENSG00000102384.13,0.1915974572243907,0.0005577105326538565
ENSG00000272329.1,0.19158014634498519,0.0005583675450030592
ENSG00000242440.1,0.19144400515603416,0.0005635596748461347
ENSG00000147689.16,0.19142994774733485,0.0005640983352811604
ENSG00000135750.14,0.19142420148319755,0.0005643186615436798
ENSG00000141582.14,0.19138059568612228,0.0005659932189344257
ENSG00000245832.6,0.1913660852813414,0.000566551470534224
ENSG00000229807.9,0.19131467126647494,0.000568533606768298
ENSG00000129559.12,0.191288486635716,0.0005695455568460293
ENSG00000282501.1,0.19121827777721676,0.0005722671437579347
ENSG00000253658.5,0.1911459194593756,0.0005750846607978739
ENSG00000145386.9,0.19110625985363158,0.0005766343910124524
ENSG00000137558.7,0.1910762047707099,0.0005778113937219126
ENSG00000242540.2,0.19101990755791357,0.0005800220710048835
ENSG00000149591.16,0.1909254085742676,0.0005837504818516684
ENSG00000231881.1,0.19084507316208266,0.0005869375270509757
ENSG00000113196.2,0.19083650477883782,0.0005872783994666554
ENSG00000187730.7,0.1907338477924631,0.0005913766479090265
ENSG00000280143.1,0.1906792939065528,0.000593565301903849
ENSG00000245384.1,0.19048608537360479,0.0006013771537676164
ENSG00000134748.12,0.19044560035644414,0.0006030260754057305
ENSG00000075218.18,0.1904058589185584,0.0006046487841218
ENSG00000238275.2,0.19040513294047695,0.0006046784645920307
ENSG00000255465.3,0.19038544650250017,0.0006054838282567595
ENSG00000105438.8,0.19037860245729255,0.0006057640478574267
ENSG00000137473.17,0.1903130041165722,0.0006084559776896224
ENSG00000186400.3,0.1902893485787324,0.000609429434602819
ENSG00000280823.1,0.1902893485787324,0.000609429434602819
ENSG00000231986.1,0.1902893485787324,0.000609429434602819
ENSG00000214642.1,0.1902893485787324,0.000609429434602819
ENSG00000226270.3,0.1902893485787324,0.000609429434602819
ENSG00000248145.1,0.1902893485787324,0.000609429434602819
ENSG00000249904.1,0.19028934857873236,0.000609429434602819
ENSG00000197706.3,0.19028934857873236,0.000609429434602819
ENSG00000213439.3,0.19028934857873236,0.000609429434602819
ENSG00000250042.1,0.19028934857873236,0.000609429434602819
ENSG00000231311.1,0.19028934857873236,0.000609429434602819
ENSG00000229143.1,0.19028934857873236,0.000609429434602819
ENSG00000270222.1,0.19028934857873236,0.000609429434602819
ENSG00000276958.1,0.19028934857873236,0.000609429434602819
ENSG00000234652.1,0.19028934857873236,0.000609429434602819
ENSG00000248750.2,0.19028934857873236,0.000609429434602819
ENSG00000253162.1,0.19028934857873236,0.000609429434602819
ENSG00000270611.1,0.19028934857873236,0.000609429434602819
ENSG00000248195.1,0.19028934857873236,0.000609429434602819
ENSG00000272435.1,0.19028934857873236,0.000609429434602819
ENSG00000177174.1,0.19028934857873236,0.000609429434602819
ENSG00000256098.1,0.19028934857873236,0.000609429434602819
ENSG00000271386.1,0.19028934857873236,0.000609429434602819
ENSG00000276706.1,0.19028934857873236,0.000609429434602819
ENSG00000279411.1,0.19028934857873236,0.000609429434602819
ENSG00000225723.1,0.19028934857873236,0.000609429434602819
ENSG00000251368.1,0.19028934857873236,0.000609429434602819
ENSG00000251809.1,0.19028934857873236,0.000609429434602819
ENSG00000235929.1,0.19028934857873236,0.000609429434602819
ENSG00000186925.6,0.19028934857873236,0.000609429434602819
ENSG00000276487.1,0.19028934857873236,0.000609429434602819
ENSG00000232924.1,0.19028934857873236,0.000609429434602819
ENSG00000259734.1,0.19028934857873236,0.000609429434602819
ENSG00000254594.5,0.19028934857873234,0.0006094294346028333
ENSG00000253458.1,0.19028934857873234,0.0006094294346028333
ENSG00000250923.1,0.19028934857873234,0.0006094294346028333
ENSG00000243801.3,0.19028934857873234,0.0006094294346028333
ENSG00000204670.7,0.19028934857873234,0.0006094294346028333
ENSG00000255357.1,0.19028934857873234,0.0006094294346028333
ENSG00000223088.1,0.19028934857873234,0.0006094294346028333
ENSG00000235243.1,0.19028934857873234,0.0006094294346028333
ENSG00000253122.1,0.19028934857873234,0.0006094294346028333
ENSG00000258795.1,0.19028934857873234,0.0006094294346028333
ENSG00000278554.1,0.19028934857873234,0.0006094294346028333
ENSG00000234162.1,0.19028934857873234,0.0006094294346028333
ENSG00000236885.1,0.1902893485787323,0.0006094294346028333
ENSG00000222826.1,0.1902893485787323,0.0006094294346028333
ENSG00000199640.1,0.1902893485787323,0.0006094294346028333
ENSG00000220326.2,0.1902893485787323,0.0006094294346028333
ENSG00000265946.1,0.1902893485787323,0.0006094294346028333
ENSG00000229080.1,0.1902893485787323,0.0006094294346028333
ENSG00000225044.1,0.1902893485787323,0.0006094294346028333
ENSG00000254073.1,0.1902893485787323,0.0006094294346028333
ENSG00000201715.1,0.1902893485787323,0.0006094294346028333
ENSG00000248336.1,0.1902893485787323,0.0006094294346028333
ENSG00000221220.1,0.1902893485787323,0.0006094294346028333
ENSG00000248511.1,0.1902893485787323,0.0006094294346028333
ENSG00000236080.2,0.1902893485787323,0.0006094294346028333
ENSG00000258253.1,0.1902893485787323,0.0006094294346028333
ENSG00000279111.1,0.1902893485787323,0.0006094294346028333
ENSG00000250161.1,0.1902893485787323,0.0006094294346028333
ENSG00000270336.1,0.1902893485787323,0.0006094294346028333
ENSG00000253186.2,0.1902893485787323,0.0006094294346028333
ENSG00000237720.1,0.1902893485787323,0.0006094294346028333
